"store_id","store_name","account_type","banner_id","banner_name","account_id","account_name","street","postalcode","province","region","city","location_type","latitude","longitude"
5552,Cannabis Cupboard - Paris,Multi-Unit,807,Cannabis Cupboard,1504,Cannabis Cupboard,"14 Market Street 1",N3L 3A4,Ontario,West,Paris,Urban,43.20276,-80.39537
5548,Cannabis Cupboard - St. Catharines,Multi-Unit,807,Cannabis Cupboard,1504,Cannabis Cupboard,"86 Niagara Street 3",L2R 4L1,Ontario,GTA,St. Catharines,Urban,43.16676,-79.23608
5631,Cannabis Cupboard - St. Catharines Ontario St,Multi-Unit,807,Cannabis Cupboard,1504,Cannabis Cupboard,"318 Ontario Street 9a",L2R 5L8,Ontario,GTA,St. Catharines,Urban,43.170776,-79.26224
3031,Cannabis Cupboard - Stoney Creek,Multi-Unit,807,Cannabis Cupboard,1504,Cannabis Cupboard,"952 Queenston Road",L8G 3P7,Ontario,GTA,Hamilton,Urban,43.22459,-79.75183
465,Cannabis Emporium,Independent,809,Cannabis Emporium,860,Cannabis Emporium,"245 Bank Street",K2P 1X2,Ontario,East,Ottawa,Urban,45.4165,-75.69712
3683,Cannabis Fields Inc.,Independent,1491,Cannabis Fields Inc.,1160,Cannabis Fields Inc.,"14 Main St Unit B",K0G 1E0,Ontario,East,Elgin,Rural,44.60841,-76.22174
1432,Cannabis Grey Bruce - Durham,Multi-Unit,483,Cannabis Grey Bruce,890,Cannabis Grey Bruce,"123 Garafraxa Street South",N0G 1R0,Ontario,West,Durham,Rural,44.17606,-80.81798
189,Cannabis Grey Bruce - Owen Sound,Multi-Unit,483,Cannabis Grey Bruce,890,Cannabis Grey Bruce,"236 8th St E",N4K 1L1,Ontario,West,Owen Sound,Urban,44.564713,-80.94167
2172,Cannabis Grey Bruce - Southampton,Multi-Unit,483,Cannabis Grey Bruce,890,Cannabis Grey Bruce,"17 Albert St N",N0H 2L0,Ontario,West,Saugeen Shores,Rural,44.49595,-81.37097
1354,Cannabis Grey Bruce - Wiarton,Multi-Unit,483,Cannabis Grey Bruce,890,Cannabis Grey Bruce,"600 Berford Street",N0H 2T0,Ontario,West,Wiarton,Rural,44.7432,-81.14109
3098,Cannabis House Co.,Independent,1319,Cannabis House Co.,1088,Cannabis House Co.,"800 Barton St E",L8L3B3,Ontario,GTA,Hamilton,Urban,43.25479,-79.83076
5538,Cannabis Hut - Albion,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"900 Albion Road Unit C25",M9V 1A5,Ontario,Toronto,Toronto,Urban,43.734814,-79.55893
5724,Cannabis Hut - Eglington,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"2807 Eglinton Avenue East 3",M1J 2E1,Ontario,Toronto,Toronto,Urban,43.73705,-79.244576
5461,Cannabis Hut - Jane St,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"1746 Jane Street 2",M9N 2S9,Ontario,Toronto,Toronto,Urban,43.704914,-79.50461
5335,Cannabis Hut Ltd. - 898 Wilson,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"898 Wilson Avenue",M3K 1E7,Ontario,Toronto,Toronto,Urban,43.730427,-79.4691
4796,Cannabis Hut Ltd - Kingston Rd,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"2436 Kingston Rd",M1N 1V3,Ontario,Toronto,Scarborough,Urban,43.70936,-79.24981
5220,Cannabis Hut Ltd - Lakeshore Rd,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"632 Lakeshore Road East",L5G 1J4,Ontario,GTA,Mississauga,Urban,43.569073,-79.56685
1924,Cannabis Hut Ltd - Scarborough  1715 Victoria Park,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"1715 Victoria Park Avenue",M1R 1R7,Ontario,Toronto,Scarborough,Urban,43.73605,-79.30682
1960,Cannabis Hut Ltd. - Scarborough - Birchmount Rd,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"2254 Birchmount Road",M1T 2M2,Ontario,Toronto,Toronto,Urban,43.78036,-79.29805
5477,Cannabis Hut Ltd. - Scarborough - Kingston Rd,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"4286 Kingston Road unit 9",M1E 2M8,Ontario,Toronto,Toronto,Urban,43.763412,-79.1942
4839,Cannabis Hut - Port Credit,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"6 Helene St N",L5G 3B2,Ontario,GTA,Port Credit,Urban,43.55421,-79.58406
3716,Cannabis Hut - Toronto,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"699 Coxwell Ave G01 G02",M4C 1H6,Ontario,Toronto,Toronto,Urban,43.68377,-79.32352
5620,Cannabis Hut - Weston Road,Multi-Unit,1123,Cannabis Hut Ltd.,261,Cannabis Hut Ltd.,"2175 Weston Road 1 2",M9N 0B5,Ontario,Toronto,Toronto,Urban,43.70327,-79.52563
4500,Cannabis Jacks - Bay St,Multi-Unit,455,Cannabis Jacks,110,Cannabis Jacks,"30 Bay St c",P0H 1H0,Ontario,North,Callander,Rural,46.22206,-79.364494
263,Cannabis Jacks - North Bay,Multi-Unit,455,Cannabis Jacks,110,Cannabis Jacks,"1881 Cassells Street",P1B 4C8,Ontario,North,North Bay,Urban,46.31772,-79.44599
2102,Cannabis Jacks - SSM Great Northern,Multi-Unit,455,Cannabis Jacks,110,Cannabis Jacks,"518 Great Northern Road",P6B 4Z9,Ontario,North,Sault Ste Marie,Urban,46.54225,-84.318924
4889,Cannabis Jacks - SSM Trunk Road,Multi-Unit,455,Cannabis Jacks,110,Cannabis Jacks,"149 Trunk Rd",P6A 3S5,Ontario,North,Sault Ste. Marie,Urban,46.512302,-84.29458
250,Cannabis Jacks - Timmins,Multi-Unit,455,Cannabis Jacks,110,Cannabis Jacks,"1869 Riverside Drive",P4R 0A5,Ontario,North,Timmins,Urban,48.47201,-81.39296
264,Cannabis Jacks - Val Caron,Multi-Unit,455,Cannabis Jacks,110,Cannabis Jacks,"3020 Old Highway 69",P3N 1E4,Ontario,North,Val Caron,Urban,46.611324,-81.006874
298,Cannabis Link (Commissioners),Multi-Unit,451,Cannabis Link,1591,Cannabis Link,A35-509 Commissioners Rd W,N6J 4J9,Ontario,West,London,Urban,42.954525,-81.28938
3284,Cannabis Link Express,Independent,1397,Cannabis Link Express,311,Cannabis Link Express,"1149 Western Rd Unit 2",N6G1G6,Ontario,West,London,Urban,43.00077,-81.276855
297,Cannabis Link - Highbury,Multi-Unit,451,Cannabis Link,1591,Cannabis Link,A6B-1295 Highbury Ave N,N5Y 5L3,Ontario,West,London,Urban,43.02073,-81.21614
2103,Cannabis Link - Hyde Park,Multi-Unit,451,Cannabis Link,1591,Cannabis Link,"2B-1175 Hyde Park Rd",N6H 5K5,Ontario,West,London,Urban,42.99357,-81.32927
5029,Cannabis Link - Springbank,Multi-Unit,451,Cannabis Link,1591,Cannabis Link,"390 Springbank Dr #10b",N6J 1G9,Ontario,West,Southcrest,Urban,42.968307,-81.28139
299,Cannabis Link - Wonderland,Multi-Unit,451,Cannabis Link,1591,Cannabis Link,"40A-1225 Wonderland Rd N",N6G 2V9,Ontario,West,London,Urban,43.00491,-81.303474
3465,Cannabis Masters,Independent,1439,Cannabis Masters,614,Cannabis Masters,"195 Millwick Dr",M9L2X2,Ontario,Toronto,North York,Urban,43.760098,-79.570724
4861,Cannabis Place - Cooksville,Independent,819,Cannabis Place,409,Cannabis Place,"2555 Hurontario St",L5A 2G4,Ontario,GTA,Cooksville,Urban,43.579773,-79.61498
2654,Cannabis Place - Scarborough,Independent,819,Cannabis Place,409,Cannabis Place,"653 Victoria Park Avenue",M4C 5P1,Ontario,Toronto,Scarborough,Urban,43.6916,-79.28821
466,Cannabis Plus Store,Independent,821,Cannabis Plus Store,1254,Cannabis Plus Store,"128 Simpson Street",P7C 3H1,Ontario,North,Thunder Bay,Urban,48.38504,-89.24175
1769,Cannabis Plus Store - Thunder Bay,Independent,821,Cannabis Plus Store,1254,Cannabis Plus Store,"89 Cumberland Street North",P7A 4M1,Ontario,North,Thunder Bay,Urban,48.43762,-89.21605
5283,Cannabis Station,Independent,1297,Cannabis Station,1062,Cannabis Station,"1485 Dupont St, Unit 1489A",M6P 3S2,Ontario,Toronto,Toronto,Urban,43.666523,-79.45031
1430,Cannabis Stop Inc. - Arthur,Multi-Unit,825,Cannabis Stop Inc,1490,Cannabis Stop Inc,"168 George Street",N0G 1A0,Ontario,West,Arthur,Rural,43.83133,-80.53677
1426,Cannabis Stop Inc. - Grand Valley,Multi-Unit,825,Cannabis Stop Inc,1490,Cannabis Stop Inc,"25 Main Street South",L0N 1G0,Ontario,GTA,Grand Valley,Rural,43.89828,-80.31486
1628,Cannabis Stop Inc. - Markdale,Multi-Unit,825,Cannabis Stop Inc,1490,Cannabis Stop Inc,"2 Toronto Street South",N0C 1H0,Ontario,West,Markdale,Rural,44.31841,-80.64795
2656,Cannabis Stop Inc. - Shelburne,Multi-Unit,825,Cannabis Stop Inc,1490,Cannabis Stop Inc,"171 Main Street West",L0N 1S3,Ontario,GTA,Shelburne,Rural,44.07792,-80.20546
2285,Cannabis Street,Independent,539,Cannabis Street,716,Cannabis Street,"1100 Simcoe Street North",L1G 4W6,Ontario,GTA,Oshawa,Urban,43.92674,-78.8768
347,Cannabis Supply Co. - Brantford,Independent,423,Cannabis Supply Co.,482,Cannabis Supply Co.,"108 Colborne St W Unit D",N3T1K7,Ontario,West,Brantford,Urban,43.13334,-80.27456
2136,Cannabis Supply Co. Hamilton,Independent,423,Cannabis Supply Co.,482,Cannabis Supply Co.,"57 John Street South",L8N 2B9,Ontario,GTA,Hamilton,Urban,43.2542,-79.86703
2145,Cannabis Supply Co. St. Catharines,Independent,423,Cannabis Supply Co.,482,Cannabis Supply Co.,"314 Lake St Unit 4",L2N4H4,Ontario,GTA,St. Catharines,Urban,43.18608,-79.25115
3497,Cannabis Xpress - Beeton,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"8 Main St W",L0G1A0,Ontario,GTA,Beeton,Rural,44.079052,-79.78481
3267,Cannabis Xpress - Brampton (Hurontario),Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"11670 Hurontario St Unit 6",L7A1R2,Ontario,GTA,Brampton,Urban,43.730766,-79.82175
2658,Cannabis Xpress - Brampton (Veterans),Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"405 Veterans Dr",L7A 0B2,Ontario,GTA,Brampton,Urban,43.689285,-79.85414
4128,CANNABIS XPRESS - Delhi,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"158 Main Street of Delhi",N4B 2L9,Ontario,West,Delhi,Urban,42.855152,-80.49828
3504,Cannabis Xpress - Hampton,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"1648 Taunton Rd E Unit 2",L0B1J0,Ontario,GTA,Hampton,Rural,43.950043,-78.806015
3008,Cannabis Xpress - Hillsdale,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"4570 Penetanguishene Road",L0L 1V0,Ontario,GTA,Hillsdale,Rural,44.57979,-79.76089
3687,Cannabis Xpress - North Gower,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"2333 Church St Unit 3",K0A 2T0,Ontario,East,North Gower,Rural,45.13063,-75.716064
3709,Cannabis Xpress - Pickering,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"1692 Central St Unit 1",L1Y 1B3,Ontario,GTA,Pickering,Urban,43.972145,-79.130844
38,Cannabis Xpress - Port Hope,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"5 Quinlan Drive",L1A 4H4,Ontario,GTA,Port Hope,Urban,43.96723,-78.27265
58,Cannabis Xpress - Ridgetown,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"39 Main Street East",N0P 2C0,Ontario,West,Ridgetown,Rural,42.43965,-81.88616
3620,Cannabis Xpress - Scarborough,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"5005 Steeles Ave E Unit 106",M1V5K1,Ontario,Toronto,Scarborough,Urban,43.82782,-79.28782
1911,Cannabis Xpress - Uxbridge,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"170 Reach Street",L9P 1L3,Ontario,GTA,Uxbridge,Urban,44.10424,-79.11008
1749,Cannabis Xpress - Wasaga Beach,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"930 River Road West",L9Z 2K7,Ontario,GTA,Wasaga Beach,Urban,44.52021,-80.01207
3298,Cannabis Xpress - Wingham,Key Account,833,Cannabis Xpress,1376,Cannabis Xpress,"237 Josephine St Unit 1",N0G 2W0,Ontario,West,Wingham,Rural,43.886215,-81.312515
2659,Cannabuds,Independent,835,Cannabuds,1488,Cannabuds,"2776 Kennedy Rd",M1T 3J2,Ontario,Toronto,Scarborough,Urban,43.800465,-79.29606
355,Canna Cabana - 410 @ 7,Major Account,211,Canna Cabana,3,High Tide,"148 West Drive",L6T 5P1,Ontario,GTA,Brampton,Urban,43.708,-79.73346
361,Canna Cabana - 720 King St. West,Major Account,211,Canna Cabana,3,High Tide,"720 King St W Unit 155",M5V 3S5,Ontario,Toronto,Toronto,Urban,43.64391,-79.40417
354,Canna Cabana - Ajax,Major Account,211,Canna Cabana,3,High Tide,"170 Kingston Road East",L1Z 0C7,Ontario,GTA,Ajax,Urban,43.863396,-79.01702
5186,Canna Cabana - Ajax Ravenscroft,Major Account,211,Canna Cabana,3,High Tide,"1949 Ravenscroft Rd f001",L1T 0K4,Ontario,GTA,Ajax,Urban,43.892147,-79.05316
3119,Canna Cabana - Ancaster,Major Account,211,Canna Cabana,3,High Tide,"14 Martindale Cres Unit 4a",L9K1J9,Ontario,GTA,Ancaster,Urban,43.229183,-79.938576
3717,Canna Cabana - Bathurst & Steeles,Major Account,211,Canna Cabana,3,High Tide,"6231 Bathurst St",M2R 2A5,Ontario,Toronto,Toronto,Urban,43.791832,-79.44544
3490,Canna Cabana - Beechwood,Major Account,211,Canna Cabana,3,High Tide,"440 Erb St W Unit B2",N2T 1H4,Ontario,West,Waterloo,Urban,43.45257,-80.554276
5344,Canna Cabana - Belleville Sidney St,Major Account,211,Canna Cabana,3,High Tide,"150 Sidney Street",K8P 5L6,Ontario,East,Belleville,Urban,44.159744,-77.39952
4915,Canna Cabana - Brampton Woodhills,Major Account,211,Canna Cabana,3,High Tide,"9025 Airport Rd #2",L6S 0B8,Ontario,GTA,Brampton,Urban,43.744423,-79.695595
5784,Canna Cabana - Burlington - Appleby Line,Major Account,211,Canna Cabana,3,High Tide,"3221 Appleby Line 5",L7M 0V7,Ontario,GTA,Burlington,Urban,43.411255,-79.81266
2075,Canna Cabana - Burlington - Guelph Line,Major Account,211,Canna Cabana,3,High Tide,"2400 Guelph Line",L7P 4P2,Ontario,GTA,Burlington,Urban,43.37455,-79.83568
356,Canna Cabana - Burlington - Upper Middle,Major Account,211,Canna Cabana,3,High Tide,"3505 Upper Middle Rd Unit D003",L7M 4M7,Ontario,GTA,Burlington,Urban,43.379456,-79.80857
358,Canna Cabana - ByWard,Major Account,211,Canna Cabana,3,High Tide,"87 Clarence Street",K1N 5P5,Ontario,East,Ottawa,Urban,45.42938,-75.69296
5563,Canna Cabana - Cambridge 1 Hespeler,Major Account,211,Canna Cabana,3,High Tide,"1 Hespeler Road",N1R 8L4,Ontario,West,Cambridge,Urban,43.37415,-80.31818
5565,Canna Cabana - Collingwood 99 Balsam,Major Account,211,Canna Cabana,3,High Tide,"99 Balsam Street j2a",L9Y 3Y6,Ontario,GTA,Collingwood,Urban,44.50554,-80.23657
3049,Canna Cabana - Cornwall,Major Account,211,Canna Cabana,3,High Tide,"960 Brookdale Ave Unit 8",K6J4P5,Ontario,East,Cornwall,Urban,45.318123,-75.91393
5645,Canna Cabana - Cornwall Ninth Street East,Major Account,211,Canna Cabana,3,High Tide,"525 Ninth Street East d1",K6H 0A3,Ontario,East,Cornwall,Urban,45.032627,-74.722084
3702,Canna Cabana - Cundles,Major Account,211,Canna Cabana,3,High Tide,"201 Cundles Rd E",L4M 4S5,Ontario,GTA,Barrie,Urban,44.411312,-79.687485
5433,Canna Cabana - Danforth,Major Account,211,Canna Cabana,3,High Tide,"201 Danforth Avenue",M4K 1N2,Ontario,Toronto,Toronto,Urban,43.676525,-79.35602
3744,Canna Cabana - East Park,Major Account,211,Canna Cabana,3,High Tide,East Park Centre,N8T 3K7,Ontario,West,Windsor,Urban,42.31089,-82.942345
3585,Canna Cabana - Ellesmere,Major Account,211,Canna Cabana,3,High Tide,"85 Ellesmere Rd, Unit A01003b",M1R4B9,Ontario,Toronto,Scarborough,Urban,43.757557,-79.311
3383,Canna Cabana - Elmvale Acres,Major Account,211,Canna Cabana,3,High Tide,"1910 St. Laurent Blvd Unit C003",K1G1A4,Ontario,East,Ottawa,Urban,45.39918,-75.62383
3718,Canna Cabana - Etobicoke,Major Account,211,Canna Cabana,3,High Tide,"170 N Queen St Unit C1",M9C 1A8,Ontario,Toronto,Etobicoke,Urban,43.61904,-79.55841
5812,Canna Cabana - Etobicoke Islington,Major Account,211,Canna Cabana,3,High Tide,"1020 Islington Avenue 16",M8Z 0E5,Ontario,Toronto,Toronto,Urban,43.631653,-79.51909
5796,Canna Cabana - Fanshawe East,Major Account,211,Canna Cabana,3,High Tide,"1294 Fanshawe Park Road East c",N5X 0L7,Ontario,West,London,Urban,43.04259,-81.23005
3460,Canna Cabana - Fanshawe Park,Major Account,211,Canna Cabana,3,High Tide,"595 Fanshawe Park Rd W Unit C01102a",N6G 5B3,Ontario,West,London,Urban,43.019115,-81.309135
1473,Canna Cabana - Fort Erie,Major Account,211,Canna Cabana,3,High Tide,"450 Garrison Road",L2A 1N2,Ontario,GTA,Fort Erie,Urban,42.90653,-78.93018
2086,Canna Cabana - Front Street,Major Account,211,Canna Cabana,3,High Tide,"79 Front St E",M5E 1B8,Ontario,Toronto,Toronto,Urban,43.64871,-79.37263
2258,Canna Cabana - Gloucester,Major Account,211,Canna Cabana,3,High Tide,"1021 Cyrville Road",K1J 7S3,Ontario,East,Gloucester,Urban,45.42595,-75.63661
370,Canna Cabana - Guelph - Silvercreek,Major Account,211,Canna Cabana,3,High Tide,"106 Silvercreek Parkway North",N1H 7B4,Ontario,West,Guelph,Urban,43.538483,-80.27863
5514,Canna Cabana - Hamilton 447 Main St,Major Account,211,Canna Cabana,3,High Tide,"447 Main Street East unit 102",L8N 1K1,Ontario,GTA,Hamilton,Urban,43.251274,-79.852
2089,Canna Cabana - Hamilton - Barton,Major Account,211,Canna Cabana,3,High Tide,"1317 Barton St. E",L8H 2V4,Ontario,GTA,Hamilton,Urban,43.24941,-79.80634
5852,Canna Cabana - Hamilton Centennial,Major Account,211,Canna Cabana,3,High Tide,"518 Centennial Parkway North 102",L8E 0G2,Ontario,GTA,Hamilton,Urban,43.24203,-79.75591
5354,Canna Cabana - Hamilton Highway 8,Major Account,211,Canna Cabana,3,High Tide,"94 Highway 8 f2",L8K 1H1,Ontario,GTA,Hamilton,Urban,43.22405,-79.74836
3222,Canna Cabana - Hamilton - Rymal Road,Major Account,211,Canna Cabana,3,High Tide,"905 Rymal Rd E Unit 110",L8W3M2,Ontario,GTA,Hamilton,Urban,43.193237,-79.85221
5444,Canna Cabana - Hamilton Upper James,Major Account,211,Canna Cabana,3,High Tide,"1508 Upper James Street 250",L9B 1K3,Ontario,GTA,Hamilton,Urban,43.20713,-79.89254
1427,Canna Cabana - Hanover,Major Account,211,Canna Cabana,3,High Tide,"880 10th Street",N4N 1S1,Ontario,West,Hanover,Urban,44.15558,-81.00641
5225,Canna Cabana - Huntsville,Major Account,211,Canna Cabana,3,High Tide,"17 Hanes Rd Unit 1",P1H 1G6,Ontario,North,Huntsville,Urban,45.32849,-79.20982
3084,Canna Cabana - Innisfil,Major Account,211,Canna Cabana,3,High Tide,"1491 Innisfil Beach Rd Suite 6",L9S4B2,Ontario,GTA,Innisfil,Urban,44.30823,-79.57586
3048,Canna Cabana - Kanata,Major Account,211,Canna Cabana,3,High Tide,"836 March Road Unit B1",K2W 0C9,Ontario,East,Kanata,Urban,45.357426,-75.93365
5619,Canna Cabana - King George Rd,Major Account,211,Canna Cabana,3,High Tide,"300 King George Road Unit K5",N3R 5L1,Ontario,West,Brantford,Urban,43.181217,-80.28035
5107,Canna Cabana - Kingsbury,Major Account,211,Canna Cabana,3,High Tide,"1891 Rathburn Rd E Unit 7B",L4W 3Z3,Ontario,GTA,Mississauga,Urban,43.636044,-79.59695
5410,Canna Cabana - Kingston - Bath Rd,Major Account,211,Canna Cabana,3,High Tide,"97 Bath Road e101",K7L 1H2,Ontario,East,Kingston,Urban,44.24102,-76.51605
5588,Canna Cabana - Kitchener Fischer-Hallman,Major Account,211,Canna Cabana,3,High Tide,"1270 Fischer-Hallman Road d7",N2E 3X7,Ontario,West,Kitchener,Urban,43.400364,-80.49569
3745,Canna Cabana - Kitchener - Ira Needles,Major Account,211,Canna Cabana,3,High Tide,"235 Ira Needles Blvd C2",N2N 2K7,Ontario,West,Kitchener,Urban,43.425323,-80.553116
2083,Canna Cabana - Kitchener (Meta),Major Account,211,Canna Cabana,3,High Tide,"569 Fairway Rd S",N2C 1X4,Ontario,West,Kitchener,Urban,43.41949,-80.44738
5780,Canna Cabana - Lasalle,Major Account,211,Canna Cabana,3,High Tide,"2055 Sandwich West Parkway 1b",N9H 2S4,Ontario,West,Windsor,Urban,42.23929,-83.01583
773,Canna Cabana - Leaside,Major Account,211,Canna Cabana,3,High Tide,"1723 Bayview Ave",M4G 3C1,Ontario,Toronto,Toronto,Urban,43.70835,-79.3758
365,Canna Cabana - London,Major Account,211,Canna Cabana,3,High Tide,"7B-760 Hyde Park Rd",N6H 5W9,Ontario,West,London,Urban,42.9778,-81.3227
5374,Canna Cabana - Lucan,Major Account,211,Canna Cabana,3,High Tide,"389 Main Street",N0M 2J0,Ontario,West,Lucan,Rural,43.19307,-81.415695
2170,Canna Cabana - Manitoba Street,Major Account,211,Canna Cabana,3,High Tide,"77 Manitoba St",P1L 2B2,Ontario,North,Bracebridge,Urban,45.04187,-79.3114
1629,Canna Cabana - Markdale,Major Account,211,Canna Cabana,3,High Tide,"155 Toronto Street North",N0C 1H0,Ontario,West,Markdale,Rural,44.32175,-80.65223
5042,Canna Cabana - Market Square,Major Account,211,Canna Cabana,3,High Tide,"457 Hazeldean Rd #5",K2L 1V4,Ontario,East,Kanata,Urban,45.300182,-75.88577
5012,Canna Cabana - Mavis,Major Account,211,Canna Cabana,3,High Tide,"5700 Mavis Rd #5",L5V 2N6,Ontario,GTA,East Credit,Urban,43.607048,-79.69031
5299,Canna Cabana - Millcreek Drive,Major Account,211,Canna Cabana,3,High Tide,"6400 Millcreek Drive 14",L5N 3E7,Ontario,GTA,Mississauga,Urban,43.58898,-79.7398
357,Canna Cabana - Milton,Major Account,211,Canna Cabana,3,High Tide,"1155 Maple Avenue",L9T 0A5,Ontario,GTA,Milton,Urban,43.53828,-79.87108
5343,Canna Cabana - Mississauga Hurontario St,Major Account,211,Canna Cabana,3,High Tide,"2090 Hurontario Street Unit 4",L5B 1M8,Ontario,GTA,Mississauga,Urban,43.56982,-79.60263
180,Canna Cabana - Muskoka,Major Account,211,Canna Cabana,3,High Tide,"125 Muskoka Road",P1L 1H6,Ontario,North,Bracebridge,Urban,45.045334,-79.32678
2090,Canna Cabana - Niagara Falls,Major Account,211,Canna Cabana,3,High Tide,"5731 Victoria Ave",L2G 3L5,Ontario,GTA,Niagara Falls,Urban,43.09224,-79.07634
3668,Canna Cabana - Niagara Montrose,Major Account,211,Canna Cabana,3,High Tide,"7555 Montrose Rd Unit E3",L2H2E9,Ontario,GTA,Niagara Falls,Urban,43.065502,-79.123535
359,Canna Cabana - Ottawa - Rideau,Major Account,211,Canna Cabana,3,High Tide,"111 Rideau Street",K1N 5X1,Ontario,East,Ottawa,Urban,45.42661,-75.69152
5348,Canna Cabana - Ottawa Walkley Rd,Major Account,211,Canna Cabana,3,High Tide,"1729 Walkley Road a103",K1V 6P4,Ontario,East,Ottawa,Urban,45.37841,-75.645966
5252,Canna Cabana - Owen Sound,Major Account,211,Canna Cabana,3,High Tide,"1660 20th Ave E UNIT 2 BLDG B",N4K 5N3,Ontario,West,Owen Sound,Urban,44.575996,-80.90872
5479,Canna Cabana - Pembroke,Major Account,211,Canna Cabana,3,High Tide,"1036 Pembroke Street East",K8A 6Z2,Ontario,East,Pembroke,Urban,45.82255,-77.08351
5239,Canna Cabana - Pickering,Major Account,211,Canna Cabana,3,High Tide,"1105 Kingston Rd e9",L1V 1B5,Ontario,GTA,Pickering,Urban,43.83017,-79.0967
5480,Canna Cabana - Richmond,Major Account,211,Canna Cabana,3,High Tide,"5921 Perth Street 300",K0A 2Z0,Ontario,East,Ottawa,Rural,45.202667,-75.83029
5144,Canna Cabana - Rockwood,Major Account,211,Canna Cabana,3,High Tide,"4141 Dixie Rd ph2 2",L4W 1V5,Ontario,GTA,Rockwood Village,Urban,43.62559,-79.6048
5443,Canna Cabana - Scarborough Eglinton,Major Account,211,Canna Cabana,3,High Tide,"2432 Eglinton Avenue East 5",M1K 2P8,Ontario,Toronto,Scarborough,Urban,43.733593,-79.26635
3684,Canna Cabana - Stittsville,Major Account,211,Canna Cabana,3,High Tide,"1300 Main Street North #111",K2S 1C3,Ontario,East,Stittsville,Urban,45.26575,-75.93049
